"LAT","LON","DISTRICT","STATION","YEAR","January","February","March","April","May","June","July","August","September","October","November","December"
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1909,0,2.38214285714286,0,281.3,154.5,217,129.7,619,419.5,105.4,0,13.4
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1910,10.2,9.425,5.8,88,100.9,232.2,282.7,155.2,140.8,190,0,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1911,0,5.48928571428572,35.1,31.5,149.1,157,138.1,232.7,247.5,42.3,14.7,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1912,3.8,16.5,69.9,52.3,189.9,155.6,325.2,217.7,76.9,155.4,101.1,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1913,14.5,130.396428571429,55.1,9.2,147.7,461.4,443.3,259.1,150,109,14.5,4.6
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1914,0,30.2428571428571,34,62.4,228.4,152.6,663.2,134.1,132.4,8.4,0,34.3
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1915,1.3,5.48928571428572,68.1,16.3,176.1,142.1,354.6,192.2,191.1,84.9,35.1,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1916,0,0,0,72.5,42.9,377.1,143.3,293.2,339.3,264.1,74.5,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1917,0,38.425,49,26.5,174.7,236.2,261.2,215.3,298.2,405.7,13,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1918,1.3,0,63,155.1,212.6,415.8,302.1,315.3,155,0,0,2.3
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1919,60.6,4.24642857142857,29.9,49,95.7,183.5,309.5,485.1,136.8,37.1,16,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1920,0.3,36.8,172.3,15.5,136.7,154.4,423.4,342.7,180.1,114.3,0,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1921,28.6,11.2892857142857,0,97.6,33.7,172.9,242.1,419.3,181.8,38.4,0,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1922,1.3,2.07142857142857,10.1,18.1,78.7,729,103.6,628.9,126.9,104.7,2.3,1.13666666666667
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1923,0,94.0428571428571,0.5,49.9,71.4,99,276.9,365.3,82.7,50.6,3.5,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1924,8.1,8.1,0,18.8,65.5,306.3,481.8,282.7,360.6,27.8,51.7,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1925,2,2.58928571428571,4.1,124.3,99.2,136.7,262.2,166.4,175.3,217.2,0.3,1.3
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1926,47,32.1071428571429,79.3,10.3,44.5,74.4,917.9,513.1,206.9,169.6,9.7,1.3
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1927,29.3,39.0464285714286,1.1,33.3,115.9,240.4,210.5,299.2,206.7,81.9,0,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1928,13.5,5.8,5.9,33,140.2,355.3,353,494.5,102.7,82.7,0,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1929,36,22.8892857142857,21.6,36.9,63.6,201.3,358.8,252.6,273.1,312.2,0,47.8
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1930,3.6,15.7428571428571,12.2966666666667,12.7,85.8,126.1,530.2,275.3,235.2,6.5,74.4,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1931,NA,51.1642857142857,17.8,26.7,154,169.6,230.6,286.8,156.2,241.3,50.1,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1932,0,13.5,11.8,38.9,146.4,203,196.1,274.9,189.8,81.1,149.1,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1933,16.3,42.4642857142857,1.4,49.1,243.1,407.4,298.3,357.5,213.3,114.1,0,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1934,1,25.2714285714286,0,31.5,84.9,214,225.4,258,73.3,69.2,6.9,26.4
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1935,11.7,56.0321428571429,44.2,30.6,63.8,164.6,253,248.1,125.8,0,0,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1936,16.8,0,12,2,161.9,285.8,290.9,223.2,263.2,73.7,0,7.6
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1937,0,91.8678571428571,0,2.3,106.3,253.7,177.7,328,300.5,96.9,2.5,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1938,8.9,24.5464285714286,0,73.7,182.6,240.3,256.1,339.9,156.7,53.6,40.1,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1939,0,19.7821428571429,0,34.8,30.9,172.2,366.9,644.7,180.4,211.2,5.1,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1940,0,39.9,128.6,16.2,48.4,194,229.6,418.2,66.8,53.6,2.8,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1941,18.2,0,0,46.2,101.8,389.2,476.4,324.3,171.9,100.8,127,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1942,0,21.025,0,10.2,62.8,79.7,317.2,302.8,413.7,132.1,0,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1943,49.5,10.5642857142857,68.6,238.5,48.3,282.2,452.2,307.6,195.7,54.6,0,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1944,61,NA,48.4,109.3,59.7,NA,212.3,378.6,79.8,NA,0,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1945,14.2,16.7785714285714,29,56.3,103.1,119.1,90.1,199.9,NA,NA,NA,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1946,NA,NA,NA,164.689655172414,194.5,222.9,312.5,269.8,NA,NA,NA,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1947,2.06666666666667,11.8071428571429,34.5,12.2,NA,322.5,NA,NA,NA,NA,NA,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1948,11.81875,22.3,82.2,18.3,158.4,125.3,203.6,307.8,118.3,60.4,173.7,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1949,0,0,42.7,210.6,180,202.2,NA,NA,NA,NA,NA,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1950,0,8.90714285714286,25.9,9.7,124.4,NA,331.1,276,108.1,44.7,NA,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1951,0,0,28.4,0,104.1,119.9,NA,173.496666666667,NA,NA,NA,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1952,0,0,30.5,142.8,75.6,77.1,399.8,198.6,56.4,200.8,0,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1953,0,32.1071428571428,0,5.1,62,275.896551724138,502.6,294.6,414,30.5,4.1,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1954,17.8,0,0,30.5,184.3,130.2,232.2,294,167.9,94,0,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1956,0,NA,48.2,17.8,82.8,273.2,262,NA,NA,251.9,NA,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1957,38.1,26.3071428571429,0,1.5,8.6,214.9,389.6,NA,130.6,31.8,0,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1958,7.6,23.6142857142857,8.2,47.5,34.5,111.2,216,NA,178.8,100.4,NA,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1961,NA,NA,NA,9.41379310344827,NA,NA,96.9,224,199.5,49.7,0,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1962,17.7,24.65,0,55.9,83.4,138.4,248.2,234.8,255.5,91.9,0,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1963,0,2.07142857142857,0,99.1,53.9,226.2,287.9,86.8,156.1,72.9,23.4,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1964,6.1,NA,15.3,13.7,60.9,81.1,380,147.3,114.1,100.2,17.9,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1965,NA,71.05,31.9,38.1,5.1,265.5,279.5,163.1,221.1,31.8,0,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1966,38.1,5.17857142857143,NA,NA,NA,209.7,83.6,224.4,193.1,39.4,27.9,3.5
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1967,9.7,0,33.5,86.4,62,115.3,106.7,340.8,193.3,10.6,0,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1968,0,22.9,1.8,19.2,18,246.5,186.6,312,53.1,92.8,26.8,0
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1973,NA,NA,NA,NA,NA,NA,117.696666666667,NA,147.7,120.8,NA,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1974,NA,NA,NA,NA,NA,23.6896551724138,266.6,136.529166666667,247.961538461538,29.6884615384615,NA,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1977,NA,NA,NA,NA,NA,401.347826086956,NA,278.225,NA,NA,NA,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1978,NA,NA,NA,NA,NA,191.896551724138,185.132,161.314814814815,257.608695652174,NA,NA,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1979,NA,NA,NA,NA,NA,NA,297.821428571429,190.1,287.1,92.4,NA,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1980,NA,NA,NA,NA,NA,589.5,455.8,257.8,187.6,NA,NA,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1990,NA,NA,NA,NA,NA,181.75,287.895652173913,133.839130434783,364.875,207.204,2.47058823529412,3.22916666666667
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1991,19.2,0.310714285714286,65.3,13.8,59.0107142857143,249.9,544,228.6,571.034482758621,71.7,1.2,48.3
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1992,13.8,31.8,0,18.9,77.035,228.5,220.7,244.9,159.4,12.8133333333333,2.58620689655172,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1993,NA,NA,NA,NA,NA,285.12,252.062068965517,276.1,504,117.158620689655,NA,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1994,NA,NA,NA,NA,NA,541.655172413793,447.8,196.155172413793,114.857142857143,NA,NA,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1995,NA,NA,NA,NA,NA,75.8823529411765,859.604166666667,346.166666666667,NA,248.248,NA,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1996,NA,NA,NA,NA,NA,318.666666666667,350.3,558.664285714286,108.625,NA,NA,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1997,NA,NA,NA,NA,NA,NA,NA,342.180952380952,293,NA,NA,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1998,NA,NA,NA,NA,NA,NA,265.484,105.658333333333,233.166666666667,NA,NA,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",1999,NA,NA,NA,NA,NA,249.642857142857,333.651851851852,195.196666666667,446.111111111111,NA,3.6,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",2000,NA,NA,NA,NA,285.929411764706,68.625,316.734482758621,206.046666666667,413.777777777778,60.0071428571429,9.85714285714286,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",2001,NA,NA,NA,NA,NA,400.038461538462,137.353846153846,220.815384615385,178.736842105263,67.1217391304348,NA,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",2002,NA,NA,NA,NA,NA,182.896551724138,288.4,260.4,214.8,119.230769230769,NA,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",2003,NA,NA,NA,NA,NA,196.4,161.6,102.3,116.357142857143,113.260714285714,NA,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",2004,NA,NA,NA,NA,NA,NA,203.67,163.266666666667,156,80.6,NA,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",2005,NA,NA,NA,NA,NA,NA,215.382608695652,303.8,122,228,0,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",2006,NA,NA,NA,NA,NA,NA,373.808333333333,348.505263157895,209.294117647059,NA,NA,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",2007,NA,NA,NA,NA,NA,84,384.8,256.635714285714,396.72,NA,NA,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",2008,NA,NA,NA,NA,NA,360.8,353,254.2,NA,NA,NA,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",2009,NA,NA,NA,NA,NA,28.2,290.1,351,135.1,NA,NA,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",2010,NA,NA,NA,NA,NA,269.111111111111,118.2,247.8,251.2,39,8,19.3
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",2011,4,0.414285714285714,NA,106,130.873913043478,447.2,259.010344827586,337.59,179.586206896552,1.29166666666667,NA,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",2012,36.1,19.8,12.2,66.9,NA,117.9,294.5,178.7,170.4,14.7,43.8,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",2013,NA,12.4285714285714,NA,51.2,NA,220.7,298.4,NA,153.652173913043,NA,NA,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",2014,NA,NA,NA,NA,NA,223.615384615385,243.66,353.974074074074,219.36,NA,NA,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",2015,NA,NA,NA,NA,NA,290.64,490.013793103448,261.318518518518,345.9,NA,NA,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",2016,NA,NA,NA,NA,NA,190.857142857143,236.977777777778,369.588888888889,366.8,21.3555555555556,NA,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",2017,0,0,56.2,13.6,98.2,128,481.164285714286,224,185.1,191.2,22.8,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",2018,0,NA,NA,NA,6.5875,127.137931034483,342.653333333333,261.02,150.6,NA,NA,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",2019,NA,NA,NA,NA,NA,219.391304347826,NA,NA,NA,NA,NA,NA
"22.88","87.78","HOOGLY          ","ARAMBAGH        ",2020,NA,NA,NA,NA,NA,387.875,NA,NA,NA,NA,NA,NA
"22.9","88.02","HOOGLY          ","TARAKESHWAR     ",1931,NA,10.6678571428571,8.9,NA,NA,171.7,285.7,213.2,136,67.9,58.5,NA
"22.9","88.02","HOOGLY          ","TARAKESHWAR     ",1932,NA,15.2,7.6,3.6,NA,154.9,294.3,187.8,172.7,33.3,13.9,0
"22.9","88.02","HOOGLY          ","TARAKESHWAR     ",1933,7.6,59.2428571428571,1.3,69.8,252.8,482.5,323.8,312.5,268.9,NA,0,NA
"22.9","88.02","HOOGLY          ","TARAKESHWAR     ",1934,1.3,25.375,0,58.6,151.2,146.1,220,165.3,83.9,138.5,29.2,NA
"22.9","88.02","HOOGLY          ","TARAKESHWAR     ",1935,11.4,18.4357142857143,57.2,NA,38.1,177.9,221.1,308.7,143.5,0,NA,2.5
"22.9","88.02","HOOGLY          ","TARAKESHWAR     ",1936,11.4,0,NA,NA,NA,NA,NA,224.5,221.4,63.4,17.8,3.8
"22.9","88.02","HOOGLY          ","TARAKESHWAR     ",1937,0,125.942857142857,0,6.4,97.2,298.4,287,405.2,255.4,122.1,0,0
"22.9","88.02","HOOGLY          ","TARAKESHWAR     ",1938,8.9,1.34642857142857,0,6.4,157.4,192,100,187.2,194.3,80,7.6,0
"22.9","88.02","HOOGLY          ","TARAKESHWAR     ",1939,0,22.3714285714286,11.5,38.1,30.5,199.5,417.9,466.7,288.7,187.7,6.4,0
"22.9","88.02","HOOGLY          ","TARAKESHWAR     ",1940,0,38.1,99.1,17.8,68.5,208.3,211.1,327.2,396.2,50.9,0,0
"22.9","88.02","HOOGLY          ","TARAKESHWAR     ",1941,14,NA,0,47.1,109,464.1,NA,543.5,245,143.6,135.9,NA
"22.9","88.02","HOOGLY          ","TARAKESHWAR     ",1942,0,8.38928571428571,7.6,40.6,29.2,45.9,245.2,312.9,358.2,235,2.3,0
"22.9","88.02","HOOGLY          ","TARAKESHWAR     ",1943,30.5,18.4357142857143,31.8,229.9,105.4,226,421.6,468.6,NA,172.7,NA,NA
"22.9","88.02","HOOGLY          ","TARAKESHWAR     ",1944,83.8,20.3,NA,NA,NA,124.6,414.8,675.8,38.1,92.7,0,0
"22.9","88.02","HOOGLY          ","TARAKESHWAR     ",1945,74.8133333333333,10.5642857142857,19.1,107.5,143.7,172.4,182.3,278.8,113.8,285.3,0,0
"22.9","88.02","HOOGLY          ","TARAKESHWAR     ",1946,0,0,6.4,95.2,NA,NA,285.8,495.3,252.7,NA,NA,0
"22.9","88.02","HOOGLY          ","TARAKESHWAR     ",1947,0,NA,NA,NA,92.8,NA,NA,NA,NA,NA,NA,NA
"22.9","88.02","HOOGLY          ","TARAKESHWAR     ",1948,17.8,29.2,124.4,63.5,461,137.7,210.8,NA,NA,NA,NA,NA
"22.9","88.02","HOOGLY          ","TARAKESHWAR     ",1950,0,NA,NA,NA,119.4,276.9,226.1,264.2,185.5,139.7,175.3,NA
"22.9","88.02","HOOGLY          ","TARAKESHWAR     ",1951,0,0,83.8,7.6,109.2,309.9,165.1,271.8,165.1,118.11,NA,NA
"22.9","88.02","HOOGLY          ","TARAKESHWAR     ",1952,0,0,0,132.1,43.1,94,533.4,185.5,208.3,55.9,0,0
"22.9","88.02","HOOGLY          ","TARAKESHWAR     ",1953,88.9,78.9214285714285,20.3,3.93103448275862,115.3,402.642857142857,238.7,317.6,332.379310344828,15.2,25.4,0
"22.9","88.02","HOOGLY          ","TARAKESHWAR     ",1954,88.9,9.21785714285714,0,38.1,78.8,124.4,35.3,101.5,50.8,10.1,0,63.5
"22.9","88.02","HOOGLY          ","TARAKESHWAR     ",1955,0,0,10.1,30.5,35.6,199.5,272,209.7,142.8,72.3,33.5,0
"22.9","88.02","HOOGLY          ","TARAKESHWAR     ",1956,12.7,36.9,47.7,9.9,57.1,422.1,243.8,278.2,390.1,200,0.800000000000001,0
"22.9","88.02","HOOGLY          ","TARAKESHWAR     ",1957,40.7,29.2071428571429,3.8,20.6,62.1,297.9,213.6,281.8,143.8,41.7,0,0
"22.9","88.02","HOOGLY          ","TARAKESHWAR     ",1958,8.39999999999999,45.7785714285714,0,89.9,75.7,127.4,276.6,150.4,215.5,62.8,0,0
"22.9","88.02","HOOGLY          ","TARAKESHWAR     ",1959,40.6,16.5714285714286,43.9,5.6,158,183.4,291,370.8,605.5,202.6,0,0
"22.9","88.02","HOOGLY          ","TARAKESHWAR     ",1960,0,0,57.1,2.8,131.8,101.9,444,288.5,221.2,48.8,0,0
"22.9","88.02","HOOGLY          ","TARAKESHWAR     ",1961,46.2,61.3142857142857,46.2,24.6,NA,264.1,173.1,272.2,236.5,70.2,0,0
"22.9","88.02","HOOGLY          ","TARAKESHWAR     ",1962,0,0,0,0,112.1,185.5,213.3,332.1,323.4,117.5,0,0
"22.9","88.02","HOOGLY          ","TARAKESHWAR     ",1963,0,0,0,120.1,104.4,401.1,197.9,134.8,291.1,77,30.5,0
"22.9","88.02","HOOGLY          ","TARAKESHWAR     ",1964,19.1,0,58.4,61.2,199.64,NA,NA,NA,NA,NA,NA,NA
"22.9","88.37","HOOGLY          ","CHINSURA        1",2010,NA,NA,NA,NA,NA,NA,280,188.8,226,153.8,2.5,19.1
"22.9","88.37","HOOGLY          ","CHINSURA        1",2011,0,0,NA,52.8,266.465217391304,798.8,342.175862068966,522.453333333333,448.137931034483,59.4166666666667,NA,NA
"22.9","88.37","HOOGLY          ","CHINSURA        1",2012,38.8,13.6,0,62.8,NA,287.6,384,204.5,222.6,89.3,86.7,NA
"22.9","88.37","HOOGLY          ","CHINSURA        1",2013,NA,9.94285714285714,NA,46.2,NA,316,294.2,NA,141.652173913043,NA,NA,NA
"22.9","88.37","HOOGLY          ","CHINSURA        1",2014,NA,NA,NA,NA,NA,200.769230769231,276.024,431.588888888889,264.48,NA,NA,NA
"22.9","88.37","HOOGLY          ","CHINSURA        1",2015,NA,NA,NA,NA,NA,200.88,801.724137931035,231.007407407407,178.4,NA,NA,NA
"22.9","88.37","HOOGLY          ","CHINSURA        1",2016,NA,NA,NA,NA,NA,336.857142857143,314.477777777778,393.165517241379,218.4,173.140740740741,NA,NA
"22.9","88.37","HOOGLY          ","CHINSURA        1",2017,0,0,8.8,11,154.8,262.4,511,217.9,153.7,401.6,41.2,NA
"22.9","88.37","HOOGLY          ","CHINSURA        1",2018,0,NA,NA,NA,234.825,255.931034482759,408.27,199.536666666667,152.1,NA,NA,NA
"22.9","88.37","HOOGLY          ","CHINSURA        1",2019,NA,NA,NA,NA,NA,96.5217391304348,NA,NA,NA,NA,NA,NA
"22.9","88.37","HOOGLY          ","CHINSURA        1",2020,NA,NA,NA,NA,NA,205.375,NA,NA,NA,NA,NA,NA
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1918,NA,NA,NA,NA,NA,NA,216.483333333333,257.7,91.5,10.2,0,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1919,65.4,17.0892857142857,0.6,83,133.7,210.6,156.8,329.3,178.3,38.7,15.7,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1920,0,27.2,131.4,13.7,12.2,89.5,480.7,452.3,99,17.3,0,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1921,11.4,38.425,0,41.9,22.3,203.9,283.1,345.3,51,22.9,0,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1922,0,0,NA,0,0,653.6,335.1,605.5,197.5,55.9,0,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1923,0,98.9107142857143,0,17,142.5,186.3,404.6,554.8,99.8,42.2,12.4,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1924,5.1,0,0,NA,0,226.2,257.2,492.6,262.5,70.1,67.6,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1925,NA,0,17,72.1,114.4,177.4,NA,NA,NA,119.2,0,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1926,NA,0,NA,NA,50.8,NA,1008.6,569.9,357.6,NA,NA,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1927,24.1,47.3321428571429,0,0,113.1,173.9,468.7,193.1,90.4,NA,0,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1928,7.6,8.9,0,21.6,89.7,461.1,448.2,433.7,73,68.7,NA,NA
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1929,59.7,0,NA,NA,NA,203.2,487.1,NA,NA,NA,0,57.2
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1930,0,2.58928571428571,22.9,19.1,76.3,181.6,350,183.4,214.5,24.7,122.4,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1931,0,75.5035714285714,7.6,20.9,55.9,102.2,336.3,264.9,175.4,115.6,28,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1932,0,33,0,73.7,113.5,187.2,347.8,241.3,198.1,52.1,67.2,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1933,12.7,52.5107142857143,2,75.8,109.2,270.8,360.3,369.8,177.4,NA,0,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1934,4.6,21.025,0,75,17.8,166.3,184.3,323.6,125.7,70.4,7.2,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1935,30.6,18.4357142857143,58.3,22.9,51.4,194,285.1,351.3,171.4,0,0,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1936,6.4,28,5.1,14,203,452.9,337.9,208.2,173.9,89.6,14,8.9
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1937,NA,NA,NA,NA,NA,NA,NA,300.39,236.3,36.9,0,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1938,20.5,43.9142857142857,0,4.6,205.6,195.4,289.4,312.8,108.8,69.8,5.1,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1939,0,25.7892857142857,29.2,20.4,37.7,273.5,426.4,437.4,189.3,200.9,0,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1940,0,7.6,93.7,28,105.4,240.8,174.3,388.1,90.1,41.7,0,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1941,19.6,0,0,10.2,109.2,374.4,358.8,283.8,149.7,211.2,101.1,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1942,2,7.66428571428571,19,78.4,64.2,89.2,377.3,428.2,315.8,179.1,8.9,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1943,48.2,22.3714285714286,2.5,144.8,21.6,248.1,353.9,497.3,53.6,119.4,0,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1944,50.5,NA,17.8,12.7,0,45.4,363.1,517.6,207.6,21.6,0,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1945,4.6,9.52857142857143,NA,81.9,77.1,190.8,158.6,369.7,185.3,139.7,0,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1946,0,NA,NA,149.8,117.9,220,416.9,250.2,244.4,132.3,25.1,2.5
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1947,3.3,26.825,132.1,17.2,157.1,132.2,NA,305.3,148.2,192.3,0,30.4
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1948,8.9,38.6,77.81,39.2,70.4,151.8,190.6,229.6,197.6,112.8,55.1,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1949,12.7,0,6.9,146.8,188,504.6,344.2,331,NA,NA,NA,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1950,0,NA,NA,NA,NA,591.8,501.9,486.3,121,27.2,40.4,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1951,0,0,53.1,16,60.2,318.7,296.1,199.3,252.7,103.6,NA,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1952,0,6.4,43.5,116.9,176.8,101,363.3,240.9,112.8,114.8,1.3,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1953,20,5.8,0,6.4,80,270.9,342.2,216.9,167.5,46,46.3,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1954,14,2.58928571428572,0,0,173.4,206.3,117.3,189.1,420.6,65.6,0,17.8
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1955,0,0,21.6,20.4,37.6,184,379.6,290.2,106.5,33,31.8,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1956,0,35.5,65.5,3.8,77.7,177,236.6,398.4,561.3,82.3,0,12.7
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1957,31.8,17.4,7.6,0,0,177.4,261.7,209.3,98.5,36.1,0,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1958,5,7.87142857142857,5.1,33,121.3,32.5,173.7,154.3,405.7,5.8,0,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1959,16,11.8071428571429,150.4,22.1,46.3,119.2,292.8,276,771.1,168.9,0,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1960,0,0,24.1,0,55,31,213,166,232,54,0,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1961,13,33.1428571428571,0,0,50,266,176,142,243.6,5.3,0,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1962,0,0,0,40,35,127.5,159,100,150,75,0,0
"22.92","87.07","BANKURA         ","SIMLAPAL        ",1966,0,0,0,0,0,451.7,0,290.78,NA,173.6,20,0
